-0.78162,-0.70093,-0.15022,-0.023267,-0.46508,0.41603,-0.73277,-0.69744,-0.054888,-0.73393,0
-0.84784,-0.76378,-0.23382,-0.28885,-0.50999,0.20614,-0.82849,-0.76314,-0.13052,-0.77843,0
-0.893,-0.5697,-0.58532,-0.80933,-0.60323,-0.35922,-0.90984,-0.56861,-0.30436,-0.80813,0
-1.1852,-0.78537,-0.95406,-1.3534,-0.79698,-1.2556,-1.1768,-0.78236,-0.51803,-0.98795,0
-1.5469,-1.0201,-1.0453,-1.5011,-0.98529,-1.4589,-1.5739,-1.0183,-0.685,-1.1808,0
-1.6134,-1.1797,-1.3692,-1.2639,-1.2319,-0.066051,-1.6475,-1.1795,-0.7576,-1.2126,0
-1.6909,-1.7611,-1.5196,-1.0776,-1.3717,0.8727,-1.5774,-1.7565,-0.685,-1.2483,0
-0.42464,0.6285,-1.5256,-0.77606,0.10299,-1.0637,-0.5955,0.62792,-0.84337,-0.47508,0
-0.44472,0.64172,-1.5256,-0.87074,0.14055,-1.2325,-0.62342,0.64116,-0.81607,-0.4905,0
-0.31736,0.73242,-1.4336,-0.93021,0.33409,-1.4591,-0.50057,0.73218,-0.67304,-0.39103,0
0.032497,0.86565,-0.78001,-1.1649,0.61729,-1.9854,-0.096313,0.86539,-0.48155,-0.096753,0
-1.3222,-1.2855,-0.90262,-1.3657,-0.95101,-1.0416,-1.2381,-1.2808,-0.10427,-1.0649,0
-0.77101,-1.0877,-0.46615,0.13069,-0.91933,1.222,-0.65617,-1.0834,-0.0045124,-0.72671,0
-0.61597,-1.2681,-0.66797,-0.15798,-1.0676,1.2621,-0.46377,-1.2645,-0.20996,-0.61781,0
-0.92031,-1.4757,-1.1741,-0.10792,-1.2604,1.7325,-0.75899,-1.471,-0.37217,-0.82585,0
-1.1097,-1.5822,-1.2558,-0.40348,-1.3608,1.7571,-0.95191,-1.5771,-0.34078,-0.94355,0
-1.8528,-1.8397,-1.5827,-1.6343,-1.31,-1.4119,-1.7387,-1.8341,-0.36812,-1.3181,0
-1.817,-1.7444,-1.501,-1.7047,-1.2218,-2.0909,-1.7167,-1.7392,-0.36998,-1.3032,0
-1.0926,-1.3406,-1.3292,-1.2047,-0.98754,-0.50962,-1.0037,-1.3393,-0.22771,-0.93327,0
-0.90944,-1.101,-0.83327,-1.1053,-0.94613,-0.35312,-0.80695,-1.0969,-0.22208,-0.81882,0
-0.68457,-0.96753,-0.50267,-0.52656,-0.87017,0.48254,-0.59632,-0.96547,-0.20125,-0.66674,0
-0.60308,-0.86392,-0.25472,-0.0083739,-0.85211,0.99459,-0.49829,-0.86037,-0.14184,-0.60849,0
-0.79269,-1.1279,-0.33737,-0.059425,-0.99212,1.1995,-0.67423,-1.1237,-0.24837,-0.74145,0
-0.91322,-1.3571,-0.76548,-0.44753,-1.0824,1.0032,-0.76944,-1.3527,-0.34078,-0.82127,0
-1.1419,-1.4958,-1.0924,-0.97301,-0.98145,-0.0023106,-1.0292,-1.4911,-0.4088,-0.96265,0
-0.99875,-1.4039,-0.75062,-0.59523,-0.91535,0.47664,-0.88423,-1.4018,-0.26049,-0.87569,0
