2.1429,0.83289,0.51138,-0.41081,0.020179,-0.29662,2.0988,0.82526,-0.11156,2.4269,0
1.0872,1.0545,0.89111,2.4812,0.168,1.0447,0.98288,1.0387,0.46284,1.0301,0
0.15399,1.0463,0.70544,0.11696,0.046273,0.15835,0.09882,1.0525,1.1619,0.023282,0
-0.13491,0.0975,-0.093649,-0.89502,-0.064546,-0.86083,-0.14678,0.092622,1.0596,-0.24505,0
-0.17704,0.18047,0.46929,-1.0471,-0.02405,-1.2233,-0.15637,0.1872,0.73004,-0.28247,0
-0.50373,0.36596,0.50688,-1.0461,0.04915,-1.3307,-0.53207,0.37119,0.85328,-0.55781,0
-1.1211,0.3343,0.62434,-1.0655,-0.090671,-1.1574,-1.164,0.34054,0.68215,-1.0066,0
-0.92811,0.71012,1.0895,-0.75889,0.1728,-0.97145,-0.98802,0.71758,0.6191,-0.87636,0
-0.97773,0.86106,1.2445,-0.80037,0.54361,-1.473,-1.1032,0.86195,0.78086,-0.91072,0
-1.0372,0.49127,0.77939,-0.95731,0.28492,-1.4634,-1.1659,0.48874,0.6747,-0.95109,0
-1.1832,0.2583,0.39739,-1.2192,0.14791,-1.8808,-1.2517,0.25791,0.31886,-1.0466,0
-1.0239,0.24501,0.24683,-1.0876,0.14193,-1.5521,-1.0434,0.25082,0.13079,-0.94216,0
-1.3783,-0.10931,-0.20483,-1.031,-0.21697,-0.86568,-1.409,-0.10611,0.0197,-1.1659,0
-1.3379,0.18361,0.21457,-1.1907,-0.038055,-1.5399,-1.3844,0.18881,0.018817,-1.1419,0
-1.2187,0.28835,0.84905,-1.1895,0.075528,-1.705,-1.264,0.29455,0.21966,-1.069,0
-1.6496,-0.065375,0.69849,-1.3398,-0.27743,-1.5552,-1.7292,-0.061349,0.30129,-1.3164,0
-1.5521,0.40306,1.1502,-1.3485,0.05004,-2.1226,-1.6815,0.4066,0.2225,-1.2644,0
0.34272,0.44711,1.105,1.4391,-0.15251,1.0381,0.36777,0.45267,-0.13244,0.20964,0
0.90088,1.3388,1.6986,1.5725,0.25446,0.70374,0.84286,1.3415,-0.093738,0.81199,0
1.1308,1.5322,1.9029,1.516,0.39836,0.55996,1.0781,1.5368,0.091518,1.0823,0
1.2186,1.2706,1.4513,1.5658,0.067038,0.86846,1.1948,1.2764,0.3,1.1891,0
-1.0065,1.1408,1.2445,-0.67272,0.25756,-0.94718,-1.1787,1.1411,0.75452,-0.93035,0
-1.7067,0.40668,0.46929,-1.4812,-0.18182,-2.2501,-1.8605,0.41146,0.634,-1.3458,0
-1.7226,0.44614,0.43281,-1.4276,-0.2313,-1.9519,-1.8692,0.45285,0.49849,-1.3538,0
-1.9748,0.16176,-0.025491,-1.5436,-0.24894,-2.4116,-2.133,0.1687,0.43322,-1.4729,0
-1.54,0.11817,0.1592,-1.1917,-0.26275,-1.1525,-1.6173,0.12284,0.55312,-1.2578,0
-1.2216,0.44733,0.28004,-1.0098,0.25804,-1.5352,-1.292,0.45289,0.5247,-1.0708,0
-0.77507,0.47893,0.46929,-0.72509,0.21919,-0.9783,-0.80811,0.4864,0.6755,-0.76659,0
-0.57172,0.63852,0.82167,-0.82407,0.49596,-1.4626,-0.60242,0.64556,0.76091,-0.61182,0
-0.54468,0.83391,1.0895,-1.0514,0.71948,-2.1108,-0.59285,0.84095,0.84205,-0.59048,0
-1.0871,0.15527,0.38581,-0.77828,0.25157,-1.1035,-1.131,0.15799,1.1139,-0.98434,0
-1.0386,-0.04498,0.34948,-0.9606,0.099461,-1.2273,-1.0836,-0.047402,0.94835,-0.95206,0
