-0.3398,0.62919,0.29696,0.073299,0.02468,0.035573,-0.38771,0.63464,0.1649,-0.40267,0
-0.17251,0.3726,0.013839,-0.0087561,-0.39862,0.7016,-0.23408,0.36601,0.14981,-0.26643,0
0.49122,0.14932,-0.28927,-0.20129,-0.026949,-0.28368,0.53099,0.15426,-0.6782,0.33999,0
0.68627,0.90092,0.27,-0.048339,0.70838,-1.188,0.66443,0.90332,-0.64331,0.5382,0
0.9941,1.5371,1.3495,0.61673,1.8727,-1.4443,0.9494,1.5383,-0.81697,0.86951,0
1.1597,1.3835,1.0991,1.1077,1.5511,-0.62362,1.1051,1.379,-0.39507,1.0571,0
-0.011778,1.0715,0.88418,0.60874,0.54199,-0.080142,-0.073741,1.0757,0.35349,-0.12923,0
-0.064352,0.89497,0.61548,0.51051,0.8948,-0.59871,-0.11379,0.90078,0.5415,-0.17479,0
-1.1817,-0.35115,-0.83553,-0.673,-0.21783,-0.94857,-1.2055,-0.34763,0.69382,-0.98689,0
-1.0452,-0.20602,-0.54891,-0.86558,-0.079339,-2.0454,-1.056,-0.20026,0.37722,-0.90368,0
-0.50335,-0.18709,-0.26928,-0.84432,0.17635,-2.5545,-0.48931,-0.18239,-0.065158,-0.52941,0
-0.245,-0.24585,-0.26928,-0.48163,-0.027119,-0.86214,-0.21481,-0.24062,0.1502,-0.32629,0
-0.21784,-0.094633,0.024325,-0.27646,-0.058872,-0.3567,-0.19382,-0.090068,0.12099,-0.304,0
-0.055324,0.09526,0.035073,-0.14468,0.15546,-0.51262,-0.036189,0.1015,0.34519,-0.16701,0
-0.58947,-0.10032,-0.25513,0.11356,-0.55861,1.1334,-0.60245,-0.098367,0.78709,-0.59358,0
-0.67064,-0.29293,-0.54533,-0.031309,-0.52795,0.94233,-0.67388,-0.29067,0.77039,-0.65244,0
-0.55198,-0.34164,-0.54166,-0.023603,-0.57854,1.0569,-0.52897,-0.3365,1.1987,-0.56586,0
-1.008,-0.85325,-0.83553,-0.61438,-0.84484,1.1039,-0.96567,-0.84649,1.465,-0.88019,0
-0.88621,-0.77763,-0.83553,-0.66223,-0.50348,-0.12258,-0.89659,-0.78547,1.4209,-0.80111,0
-0.76723,-0.70834,-0.83553,-0.62861,-0.72098,0.64732,-0.7187,-0.70143,1.3351,-0.72043,0
-0.19584,0.27289,0.057397,-0.25381,0.7335,-1.6422,-0.23776,0.27132,1.1145,-0.28583,0
0.41593,2.0988,2.1409,0.15334,2.351,-2.5839,0.27665,2.1025,1.2135,0.26591,0
1.0567,3.3248,3.3856,1.4009,3.8876,-1.9712,0.82616,3.3269,1.5216,0.9397,0
1.8791,3.7282,3.9268,2.8015,5.124,-1.4688,1.647,3.7231,1.2661,1.948,0
2.2233,4.4123,4.7481,3.4976,4.788,-0.92831,2.0039,4.4157,1.0555,2.418,0
2.6033,3.598,3.6945,3.7049,3.6043,-0.3081,2.4549,3.5946,0.16769,2.9698,0
2.2287,2.3736,2.4039,2.6877,2.0616,0.050193,2.095,2.3583,-0.88315,2.4256,0
1.784,1.7907,1.773,1.3376,1.036,0.022103,1.7665,1.793,-1.8295,1.8231,0
0.15422,0.24641,0.44008,0.1623,0.71396,-0.84539,0.062532,0.24054,-2.3996,0.018945,0
0.67735,-0.71451,-0.57468,-0.56226,-0.049713,-1.0246,0.7403,-0.71932,-1.9774,0.52894,0
0.78711,-0.9929,-0.57171,-0.80772,-0.058086,-1.8427,0.85399,-0.9876,-1.5801,0.64425,0
0.11425,-1.3011,-0.83553,-0.71227,-0.64626,0.21042,0.21468,-1.2975,-0.90513,-0.017335,0
-0.28402,-1.1966,-0.83553,-0.72207,-0.74778,0.54999,-0.22334,-1.1954,-0.45907,-0.35799,0
-0.1986,-0.99716,-0.83553,0.049126,-0.67155,1.3157,-0.17292,-1.007,-0.82746,-0.28811,0
0.040238,-1.0203,-0.83553,-0.038661,-0.95176,1.9102,0.11061,-1.0206,-1.1211,-0.083508,0
-0.15678,-1.0321,-0.83553,-0.33378,-1.0374,2.0173,-0.068514,-1.0264,-1.0487,-0.25328,0
-0.32996,-1.4712,-0.83553,-0.67801,-0.90491,1.2369,-0.28906,-1.4769,-0.98582,-0.39484,0
-0.27206,-1.573,-0.83553,-0.57505,-0.82151,1.0796,-0.23473,-1.5978,-0.64293,-0.34831,0
-0.90536,-1.3874,-0.83553,-0.44911,-0.94473,1.6397,-0.87072,-1.3896,-0.23583,-0.81379,0
1.7332,-1.5978,-0.83553,-0.96988,-0.85482,0.32844,1.8573,-1.6013,-1.3542,1.7574,0
1.654,-1.2169,-0.57758,-1.023,-0.8104,-0.12231,1.7717,-1.2191,-2.0372,1.656,0
1.0521,-1.1284,-0.58041,-0.70234,-0.73133,0.5332,1.1218,-1.1233,-2.2879,0.93446,0
0.83837,-0.95332,-0.58318,-0.94178,-0.78257,0.06962,0.93601,-0.94975,-2.3501,0.69908,0
0.99536,-0.042739,-0.016139,0.35705,-0.39397,1.0207,0.95173,-0.07342,-1.0726,0.87092,0
0.35394,0.50865,0.27,0.42868,-0.11046,0.62662,0.34778,0.51168,-0.39701,0.20594,0
0.48368,0.7351,0.56303,1.0204,0.17309,0.69004,0.47554,0.73851,-0.11806,0.33251,0
0.12831,0.68104,0.58009,0.25054,-0.04998,0.36357,0.082301,0.68033,-0.092178,-0.0046176,0
-0.63992,0.1917,-0.0063841,-0.28488,-0.052123,-0.38568,-0.71321,0.18501,-0.37257,-0.63035,0
-0.16335,0.051669,-0.26928,-0.076825,-0.50389,0.84495,-0.19717,0.053974,-0.16926,-0.25877,0
-0.22922,-0.032782,-0.26928,-0.077124,-0.59618,1.0451,-0.2034,-0.027176,-0.15893,-0.31337,0
-0.47978,-0.023595,-0.26928,-0.14683,-0.64098,1.0794,-0.47309,-0.018785,0.097753,-0.51154,0
-1.1159,-0.49663,-0.83553,-0.66889,-0.31751,-0.67317,-1.1225,-0.49285,-0.3218,-0.94733,1
-1.3875,-0.62531,-0.83553,-0.88385,-0.047211,-2.2156,-1.4737,-0.65338,-0.28922,-1.1039,1
-1.4906,-0.89452,-0.83553,-1.0038,-0.634,-0.88196,-1.5083,-0.89721,-0.49243,-1.1588,1
-0.41133,-0.19678,-0.28277,-0.19744,-0.45038,0.58651,-0.4705,-0.20138,-0.39119,-0.45889,1
