-0.21001,0.3536,0.53747,-0.38536,0.92309,-0.88998,-0.25945,0.38802,0.27846,-0.32054,0
0.28445,0.19903,0.21708,-0.13338,0.47215,-0.33271,0.33213,0.22611,-0.0098585,0.17322,0
0.8216,0.64239,0.5123,0.50101,1.1312,-0.13633,0.85818,0.69,0.10039,0.77523,0
1.1809,0.65456,0.62301,2.0003,0.66785,0.91843,1.2403,0.70235,-0.024361,1.216,0
0.6955,-0.083698,-0.053535,1.7015,0.075588,1.1331,0.78893,-0.072736,-0.046985,0.62776,0
0.33452,0.071847,0.26063,1.3905,0.92716,0.51782,0.39567,0.092792,0.31792,0.22646,0
0.35511,-0.26249,0.23861,0.61954,0.81572,0.11795,0.42023,-0.25651,0.046418,0.24851,0
0.063015,-0.77561,-0.61856,-0.41048,-0.20387,-0.15997,0.15398,-0.80032,-0.3411,-0.055061,0
0.29475,-0.61884,-0.61856,-0.043752,-0.52341,0.55122,0.39055,-0.63007,-0.34167,0.18413,0
0.96191,-0.19109,0.19604,-0.070981,-0.23941,0.26276,1.075,-0.18526,-0.13143,0.94374,0
0.74903,-0.13593,0.46365,-0.22525,-0.25408,0.11093,0.85714,-0.12508,-0.066318,0.6899,0
0.6939,0.32973,1.0911,0.34448,0.46666,0.11678,0.65909,0.35176,0.36658,0.62592,0
0.83459,0.43086,1.1233,-0.35929,0.79311,-0.78713,0.89242,0.46871,0.60054,0.79063,0
1.1868,0.52335,0.4479,0.21671,0.52618,-0.027574,1.2801,0.56659,0.66325,1.2236,0
0.63104,0.55197,0.063842,0.60764,0.7833,0.12759,0.61611,0.59468,1.0414,0.55384,0
-0.31981,0.40942,-0.37143,-0.60049,0.73933,-1.0842,-0.45474,0.44161,1.1431,-0.42234,0
-0.64904,0.19808,-0.53034,-0.67611,0.1876,-0.86135,-0.71827,0.22634,0.87834,-0.71045,0
-1.5512,-0.22019,-0.68551,-1.3856,-0.039839,-2.4453,-1.6856,-0.21173,0.799,-1.3684,0
-1.3285,-0.22803,-0.54383,-1.1796,-0.015918,-1.7984,-1.5153,-0.23161,0.8643,-1.2239,0
-1.0872,-0.026872,0.063842,-0.94651,0.061395,-1.2793,-1.1813,-0.0087747,1.1219,-1.0541,0
-0.83624,0.31208,0.52565,-0.97085,0.73359,-1.7144,-0.99012,0.344,1.448,-0.86282,0
-0.68791,0.23925,0.55285,-0.84439,0.49705,-1.3503,-0.79626,0.26836,1.6779,-0.74277,0
-0.88518,0.50004,1.4839,-1.1039,0.67745,-1.9694,-1.07,0.54253,1.847,-0.90129,0
-0.45047,0.17001,0.67251,-1.0025,0.18132,-1.481,-0.50324,0.19625,1.5113,-0.53975,0
-0.67159,-0.24917,0.20893,-0.96555,-0.42213,-0.92862,-0.67429,-0.24163,1.2305,-0.72925,0
-1.0437,-0.27236,-0.081248,-1.2246,-0.54595,-1.5374,-1.0792,-0.26573,1.1285,-1.022,0
-1.4113,-0.61744,-1.1038,-1.2973,-0.78337,-1.5709,-1.4569,-0.62714,0.9355,-1.279,0
-1.2229,-0.51205,-0.96043,-1.1736,-0.65181,-1.2653,-1.2892,-0.52198,0.92598,-1.1513,0
-1.0972,-0.40073,-0.96043,-1.031,-0.50969,-1.0032,-1.1255,-0.40094,0.97576,-1.0614,0
-0.47122,-0.41595,-0.69704,-0.32195,-0.32105,0.057688,-0.471,-0.42276,0.62906,-0.55803,0
1.7595,-0.74279,-0.7509,-0.84417,-0.69756,-0.36768,1.9936,-0.76355,-0.44095,1.9901,0
2.4266,-0.056944,0.19604,-0.35089,0.064414,-0.30178,2.6291,-0.043984,-0.20744,2.981,0
2.1695,-0.12745,0.043115,-0.20539,-0.30751,0.18097,2.3841,-0.11676,-0.36635,2.5867,0
1.6956,-0.1938,-0.23738,0.027904,-0.17354,0.30323,1.885,-0.18795,-0.63432,1.9008,0
-0.06277,0.062256,-0.035083,-0.60254,0.23577,-0.778,-0.061192,0.082239,0.20512,-0.17957,0
-0.76671,-0.73823,-0.87441,-0.62363,-0.47397,-0.2151,-0.78816,-0.76176,-0.20342,-0.8072,0
-0.47604,-0.45499,-0.73008,-0.34347,-0.37048,0.077391,-0.48029,-0.463,-0.12704,-0.56225,0
-0.75328,-0.47721,-0.71932,-0.44174,-0.80488,0.42055,-0.7213,-0.48154,0.096286,-0.79632,0
-0.48273,-0.49799,-0.59477,-0.052496,-0.91193,0.96477,-0.42862,-0.50321,-0.055686,-0.56812,0
-0.4575,-0.54176,-0.86539,-0.086768,-1.0081,1.0538,-0.38959,-0.54909,-0.14734,-0.54595,0
-1.0981,-0.96679,-1.2802,-0.18809,-1.249,1.3007,-1.0517,-0.99449,-0.44634,-1.062,0
-1.0676,-0.79342,-1.0228,-0.16521,-0.94722,0.90555,-1.0194,-0.81281,-0.57961,-1.0397,0
-0.3434,-0.33194,-0.6068,-0.60446,-0.12513,-0.50682,-0.29537,-0.33048,-0.28115,-0.44384,0
-0.21202,0.045242,0.10176,-0.61682,0.066666,-0.67827,-0.19858,0.065142,0.090126,-0.32244,0
-0.05662,0.34925,0.70325,-0.56485,0.78748,-1.0584,-0.075263,0.38414,0.50809,-0.17357,0
0.12907,1.0525,1.6201,0.25562,1.3556,-0.44438,-0.048631,1.115,0.97607,0.011818,0
0.40863,1.172,1.5147,0.6946,1.6777,-0.25188,0.27865,1.2431,1.2457,0.30633,0
0.9982,1.7907,2.1936,0.63965,3.2129,-0.84375,0.80481,1.8862,1.127,0.98808,0
1.1642,1.8053,1.9068,0.2141,3.3247,-1.1952,1.0448,1.9073,0.96869,1.1949,0
3.3371,6.7292,-0.45946,1.3307,2.5239,-0.19134,2.4581,7.0577,-0.10528,4.5035,1
2.1864,4.7392,-0.89186,0.045809,3.5534,-1.3965,0.64563,1.117,-0.56642,2.6121,1
-1.305,-0.45845,-0.89186,-1.052,-0.7263,-0.82308,-1.3764,-0.46454,-0.53191,-1.2079,1
-1.3719,-0.27857,-0.6068,-1.1248,-0.50058,-1.2673,-1.4686,-0.27441,-0.22321,-1.253,1
-0.92633,-0.053513,-0.44562,-0.97013,0.086301,-1.3475,-1.0294,-0.041699,0.16786,-0.93319,1
-0.85499,-0.1782,-0.41698,-0.525,0.0056058,-0.49242,-0.88128,-0.16791,0.40753,-0.87763,1
-0.20521,0.52994,0.4479,-0.14588,0.68079,-0.47455,-0.27317,0.5735,0.73948,-0.31604,1
-0.12916,0.8391,1.0467,-0.016578,1.0961,-0.5679,-0.25926,0.89588,0.89586,-0.24377,1
0.16626,0.7021,1.1563,0.33393,0.78273,-0.081116,0.097706,0.75364,0.69058,0.049928,1
