2.1234,2.1518,1.8049,2.1259,1.7392,0.35306,2.0679,2.1549,0.12924,2.5656,0
2.8018,2.3629,1.4372,2.6827,1.7749,0.47183,2.7536,2.3679,-0.14385,3.7111,0
2.2592,1.5595,1.4372,1.7215,0.9148,0.50928,2.2581,1.5589,-0.25543,2.7841,0
2.1787,1.2605,0.49058,1.9265,0.79181,0.60197,2.2221,1.2636,-0.21716,2.6539,0
1.544,1.2968,0.43151,2.1489,0.85791,0.62844,1.5373,1.3024,0.08184,1.6944,0
0.92575,1.3304,0.98687,1.0788,1.5721,0.059111,0.86013,1.3352,0.030867,0.87341,0
0.94938,1.1388,0.58411,1.1898,1.7021,0.060195,0.86687,1.1322,0.038433,0.90272,0
0.84378,1.2792,0.7367,0.88739,1.8753,-0.13647,0.627,1.2517,0.022188,0.77298,0
1.437,1.4013,1.254,1.5759,1.1297,0.39353,1.388,1.4064,0.49256,1.5443,0
1.5094,1.5581,0.68408,1.9327,0.90469,0.56511,1.4664,1.5607,0.60477,1.6454,0
1.6911,1.329,0.27891,2.0565,0.35045,0.78269,1.676,1.3346,0.29249,1.9062,0
1.6134,0.17202,-0.63669,1.5361,0.59718,0.57676,1.4867,0.06907,0.061601,1.7935,0
0.76329,0.11601,-1.2646,1.2206,-0.096758,0.7905,0.81459,0.11934,-0.16821,0.67629,0
0.60731,-0.5342,-1.4147,0.90985,-0.76942,1.0804,0.71037,-0.53558,-0.21247,0.49432,0
0.32774,-0.55376,-1.2471,0.57119,-0.58603,0.89121,0.39645,-0.55095,-0.077942,0.18606,0
0.77626,0.30928,-0.63669,0.91959,-0.1202,0.72284,0.79631,0.30623,0.018194,0.69174,0
0.93963,0.47379,-0.48409,1.3916,-0.14922,0.85279,0.97482,0.4748,-0.064893,0.8906,0
0.70473,0.39402,-0.48409,1.2874,-0.29241,0.89797,0.73652,0.39835,0.02059,0.60714,0
0.56881,0.27965,-0.48409,1.1367,-0.4476,0.9446,0.60437,0.28435,0.073851,0.45051,0
-0.32159,-0.69416,-1.0945,0.098579,-0.88375,0.97267,-0.25609,-0.69522,0.18676,-0.44137,0
-1.0192,-1.3068,-1.0945,-0.6155,-0.99925,0.74285,-0.91319,-1.3041,0.1817,-0.97752,0
-1.4256,-1.6054,-1.0945,-0.86946,-1.1829,0.84092,-1.3276,-1.6045,0.24136,-1.224,0
-1.1076,-1.5218,-0.94188,-0.65622,-1.141,0.9375,-0.99855,-1.5207,0.29036,-1.0353,0
-0.71574,-1.0608,-0.45305,-0.33672,-0.98602,0.9029,-0.63095,-1.0603,0.27374,-0.76186,0
-0.098393,-0.087609,-0.63669,0.31334,-0.52685,0.76815,-0.05218,-0.083102,0.15055,-0.23966,0
0.078635,-0.13464,-0.76342,0.30607,-0.46642,0.72304,0.13558,-0.13084,0.31924,-0.069276,0
0.40928,0.30287,-0.91861,0.73944,-0.3421,0.79081,0.44103,0.30729,0.38315,0.2736,0
0.37607,0.28507,-1.0738,0.68323,-0.30069,0.74999,0.40695,0.28988,0.38938,0.23772,0
0.36799,-0.19024,-0.89453,0.87125,-0.54178,0.93937,0.41388,-0.19307,0.61854,0.22903,0
0.4979,0.076801,-0.5788,0.96611,-0.34073,0.85066,0.52519,0.077876,0.46648,0.37095,0
0.60741,0.25599,-0.14268,1.0275,-0.14832,0.767,0.59427,0.25124,0.35878,0.49445,0
0.93129,0.12091,-0.14268,1.5207,-0.37672,0.98012,0.99352,0.12091,0.54754,0.88026,0
